created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 22 18:20:42 +0000 2023;1738263305691803874;"Menurut gue debat tadi Gibran paling bagus ya.   Waktu debat capres yg pertama, harus  diakui Anies yg paling bagus. Tapi kalo soal eksekusi di lapangan (waktu jadi gubernur jakarta) Anies ga sebagus omongannya 😄";0;1;0;0;in;145105148;1738260009526702140;yang_rajin;https://twitter.com/yang_rajin/status/1738263305691803874
Fri Dec 22 18:07:45 +0000 2023;1738260048470495323;"KPU sudah pengalaman menyelenggarakan debat capres-cawapres, 2014, 2019, namun format dan regulasinya (bkn regulasi karbon lho) seolah tidak berkaca dari evaluasi penyelenggaraan sebelumnya.  Pertama Podium Ke dua AKRONIM.";0;0;0;0;in;1165042987707117568;1738260048470495323;MrXavin;https://twitter.com/MrXavin/status/1738260048470495323
Fri Dec 22 17:59:47 +0000 2023;1738258043069214748;"blm nonton debat capres dari yang pertama tapi liat ini kok lucu awkwowkwokwwok";0;0;0;0;in;1527217000287997953;1738258043069214748;sipalingbts;https://twitter.com/sipalingbts/status/1738258043069214748
Fri Dec 22 17:48:23 +0000 2023;1738255175541010895;"Kemarin sempet jadi swing voter gara gara Prabowo kurang pas debat capres pertama. Mau ke 1 tapi ragu masalah IKN. Tertarik sama gaya kampanye 01 seperti "Desak Anis" Tapi lihat debat kedua, sepertinya Gibran tidak buruk juga.";0;0;0;0;in;1142510024545013760;1738255175541010895;Barbmwbuk;https://twitter.com/Barbmwbuk/status/1738255175541010895
Fri Dec 22 17:21:17 +0000 2023;1738248355896267066;"Sekian komentar ngrangkum debat capres kan cawapres pertama.";0;0;0;0;in;380944653;1738248349990728126;BagasPratyaksaN;https://twitter.com/BagasPratyaksaN/status/1738248355896267066
Fri Dec 22 16:50:58 +0000 2023;1738240725878518013;"@rvinene kata-katanya disampaikan dengan lugas. Beliau suka kasih contoh studi kasus dan solusinya. Kalo diliat dari kinerjanya sebagai gubernur menurutku sih oke-oke aja. Btw, beliau pemantik di debat capres pertama, soalnya baru awal-awal udah ngegoreng, seru nontonnya 😭";0;1;0;1;in;903497897181716480;1738233509637214303;MinacleP;https://twitter.com/MinacleP/status/1738240725878518013
Fri Dec 22 16:45:10 +0000 2023;1738239266629824516;"@SwitchedCap @MadeAdnyan47688 @idextratime Karena ini masih awal debat, siapa tau anies menang debat pertama, debat kedua anies kelimpungan begitupun juga Gibran hari ini menang siapa tau debat kedua dia kelimpungan juga. Jadi belum bisa disimpulkan kecuali udah masuk debat kedua masing² capres maupun cawapres";0;0;0;0;in;1486516707782848514;1738209829838270845;hansiagian3610;https://twitter.com/hansiagian3610/status/1738239266629824516
Fri Dec 22 16:42:35 +0000 2023;1738238617003373015;"intinya dari debat ke-1 dan 2, asal ga nge-counter duluan dengan hal “subjektif” gada yg salah dalam cara berdebat👐🏻 (buat semua capres cawapres) &lt - krn di debat pertama masih ada unsur subjektifnya tp knp ga terlalu keangkat ya";0;0;0;0;in;1899499621;1738235051811484144;sereuszz;https://twitter.com/sereuszz/status/1738238617003373015
Fri Dec 22 16:39:47 +0000 2023;1738237911320137933;"@faisaldo29 @rakyatkecik @abdurarsyad Tidak ada penonton di debat Cawapres kali ini, beda dengan debat Capres.  Dan pada debat pertama, kamera benar-benar menyorot sampai amplop dibuka, beda dengan debat tadi.";0;1;0;1;in;111284211;1738220039155945540;zam_09;https://twitter.com/zam_09/status/1738237911320137933
Fri Dec 22 16:35:56 +0000 2023;1738236941836120383;"Gue blm nonton debat cawapres full, tapi kl diliat dr arus timeline kayanya paslon 2 oke ya.  Tp gue emg mikir dr pas debat pertama, ini si capres 2 citra nya dibikin begitu (yg adem2 melompong aja ga terlalu counter) biar si cawapresnya lebih keliatan nonjol, atau emg begitu?";0;1;0;0;in;59754721;1738236941836120383;deviso;https://twitter.com/deviso/status/1738236941836120383
Fri Dec 22 16:35:02 +0000 2023;1738236716694311196;"Debat pertama salah satu capres pinter ngomong dibilang cuma bisa ngomong Debat kedua cawapres onfire dibilang cerdas Udah biasa standar ganda emang dah👍🏼";0;0;0;0;in;304385598;1738236716694311196;AjiAhmadY;https://twitter.com/AjiAhmadY/status/1738236716694311196
Fri Dec 22 16:32:16 +0000 2023;1738236018112049541;"@KRMTRoySuryo1 Bang, dari debat pertama sampai debat kedua semua paslon capres-cawapres memang memakai 3 mic. 1. Clipon Headset 2. Clipon 3. Wireless HandMic Sengaja ketiganya dipakaikan agar jika mati satu, ada backup yang lain agar acara debat tetap jalan";0;0;0;0;in;349523978;1738183353772441792;MPramana_;https://twitter.com/MPramana_/status/1738236018112049541
Fri Dec 22 16:30:08 +0000 2023;1738235480926560511;"@Arie_Kriting Partisan/PENDUKUNG SPT KAU GK AKAN BS BERI NILAI YG OBJEKTIF. KRN FAKTA SCR OVERAL PK MAHFUD TDK MENJAWAB SCR KONKRET MATERI DEBAT TTNG EKONOMI SLAIN YG MENONJOL HNYLAH PENEGAKAN HUKUM. BAGUS TP SALAH KAMAR.HRUSNYA DEBAT CAPRES PERTAMA😂";0;0;0;0;in;1661441651343245312;1738230734610211087;DONPAKMODOMO;https://twitter.com/DONPAKMODOMO/status/1738235480926560511
Fri Dec 22 16:25:46 +0000 2023;1738234384690655691;"Gemes banget pengen ikut komentar soal politik dan capres cawapres dari debat pertama, but why aku harus netral whyyy 😭😭";0;1;0;0;in;1008104988;1738234384690655691;yamibaezzy;https://twitter.com/yamibaezzy/status/1738234384690655691
Fri Dec 22 16:17:06 +0000 2023;1738232200771072436;"Debat pertama, Anies oke.  Debat kedua, Gibran oke.   Enaknya bukan timses, bukan bagian dari parpol, masih luwes menentukan pilihan dan menilai.   (Konteks hanya pada saat acara debat capres-cawapres)";0;0;1;0;in;1509874208;1738232200771072436;nurdin_allatief;https://twitter.com/nurdin_allatief/status/1738232200771072436
Fri Dec 22 16:15:47 +0000 2023;1738231870452862981;"@mistianiseni @Sembroenoo ya gimana debat capres pertama aja pak Prabowo jg yg diserang kiri kanan , gini kan lebih fair 🤔";0;0;0;1;in;1509390608242475009;1738186903562895686;ikan_ter_i;https://twitter.com/ikan_ter_i/status/1738231870452862981
Fri Dec 22 16:15:34 +0000 2023;1738231816740585824;"Terlalu berekspektasi sm debat cawapres karena melihat debat capres pertama. Ternyata membosankan dan tidak nyambung.";0;0;0;0;in;1218194852938076160;1738231816740585824;bintangkexil;https://twitter.com/bintangkexil/status/1738231816740585824
Fri Dec 22 16:14:28 +0000 2023;1738231538607866139;"Buat pendukung 01 yang kepanasan, buka youtube, tonton ulang debat capres pertama, lalu tonton debat cawapres tadi, cari persamaan nya, kalo udah nemu yaudah diem, kalian itu sama aja saling menyudutkan, jangan jadi sok paling tersakiti,menjijikkan";0;0;0;0;in;1551133078017302529;1738231538607866139;sobatsebat16;https://twitter.com/sobatsebat16/status/1738231538607866139
Fri Dec 22 16:12:00 +0000 2023;1738230917519613964;"@NyaiiBubu Di awal aja cak Imin bilang mestinya dia yamg debat hari pertama kemarin (sbg.  Capres)";0;0;0;0;in;1262856618745581568;1738200938568167523;duniabulat5;https://twitter.com/duniabulat5/status/1738230917519613964
Fri Dec 22 15:50:00 +0000 2023;1738225382002970945;"@txtfrombrand Krn sudah belajar dari debat pertama kan.. Debat pertama capres gagal, jelas paslon no 2 score nya paling rendah..Krn itu, konsultan politik no 2 berpikir keras, dibuatkan hafalan kalimat2 utk gibran dan tentu persiapan matang. Tampak gibran belajar dg sungguh2, dan berhasil";0;0;0;3;in;1686216970038059008;1738187288260366469;KGendut53287;https://twitter.com/KGendut53287/status/1738225382002970945
Fri Dec 22 15:48:44 +0000 2023;1738225062459920517;"@abulmuzaffar10 @KPU_ID Nah pasti emosi tuh si Gibran...🤣😂🤣 Cuma cak Imin agak sedikit takabur atau mungkin terlalu grogi karena baru pertama debat...tapi sebenarnya orang milih capres bukan cawapres sih...";0;0;0;0;in;1668088452305530880;1738205514935521462;johndmamau;https://twitter.com/johndmamau/status/1738225062459920517
Fri Dec 22 15:46:39 +0000 2023;1738224540482982234;"Makin seru nih. Kemarin pas debat capres pertama ada yang mulai merasa diatas angin, sekarang mulai gelisah lagi";0;0;0;0;in;630912183;1738224540482982234;harrymustika;https://twitter.com/harrymustika/status/1738224540482982234
Fri Dec 22 15:45:47 +0000 2023;1738224320399511595;"@Dennysiregar7 Boring emang, lebih seru debat capres pertama 😅";0;0;0;0;in;99404559;1738186397293457618;Feby_yo;https://twitter.com/Feby_yo/status/1738224320399511595
Fri Dec 22 15:45:28 +0000 2023;1738224241987015086;"setelah debat pertama (capres) dan kedua (cawapres), posisi masih sama.";0;0;0;0;in;2227752176;1738224241987015086;surrealistis;https://twitter.com/surrealistis/status/1738224241987015086
Fri Dec 22 15:44:12 +0000 2023;1738223921768583402;"@Arie_Kriting Gw malah lebih yakin... makin panas di bls di debat capres...   pertama cari selah dlu cara mainnya dan ngebls diselanjutnya 🤣🤣";0;0;0;0;in;1133921390040571904;1738190118815662379;AhmadMa09842037;https://twitter.com/AhmadMa09842037/status/1738223921768583402
Fri Dec 22 15:40:52 +0000 2023;1738223083532746948;"@kompascom Debat pertama capres 02 kena pukulan balik 01..tapi untuk malam ini..cawapres 01 kena pukulan telak 02..untuk 03 aman bisa menjawab semua pertanyaan ..dengan baik..";0;0;0;0;in;1715697482536300544;1738221902819455289;rahayu_snack;https://twitter.com/rahayu_snack/status/1738223083532746948
Fri Dec 22 15:40:05 +0000 2023;1738222888648663187;"nah ini kata dosen saya Gun Gun Heryanto sebagai pengamat komunikasi politik sekaligus Dekan fakultas FDIKOM UIN Syarif Hidayatullah Jakarta (panelis debat capres pertama) https://t.co/k2zhZm6iub";0;0;0;1;in;1267192844160135168;1738222888648663187;rtchynn;https://twitter.com/rtchynn/status/1738222888648663187
Fri Dec 22 15:36:35 +0000 2023;1738222005672194305;"Ga konsisten ya emang🤣🤣🤣🤣gimana sekarang? Enak disudutin? Jadi gimana? Debat capres pertama ngasih pertanyaan menyudutkan, sekarang disudutin balik teriak teriak";0;0;0;0;in;1551133078017302529;1738222005672194305;sobatsebat16;https://twitter.com/sobatsebat16/status/1738222005672194305
Fri Dec 22 15:33:40 +0000 2023;1738221271840911383;"Udh debat capres kedua trs gw baru nonton yg pertama";0;0;0;0;in;1071034915582488577;1738221271840911383;luxurltm;https://twitter.com/luxurltm/status/1738221271840911383
Fri Dec 22 15:30:47 +0000 2023;1738220548495475120;"Pendukung 01 rame rame ngecape cawapres 02 sengaja jebak, loh mereka lupa debat capres yang pertama kah? 😂😂😂😂kemarin pas capres 01 ngasih pertanyaan yang terkesan menyudutkan dibilang bagus, sekarang dibalik sama 02 kok marah marah, lawak betul, pendukung 03 aja santai kok🤣";0;0;0;0;in;1551133078017302529;1738220548495475120;sobatsebat16;https://twitter.com/sobatsebat16/status/1738220548495475120
Fri Dec 22 15:28:22 +0000 2023;1738219937188266104;"@johnykarim @romeogadungan yang debat capres pertama emang ga pada merendahkan paslon lain wkwkwk";0;0;0;1;in;1064710532702232577;1738204548572033297;c0rnival;https://twitter.com/c0rnival/status/1738219937188266104
Fri Dec 22 15:26:25 +0000 2023;1738219448400478625;"Debat pertama Anies jago ngomongnya, Prabowo gua emosi sendiri ngomong lama, ga on point, ngabisin waktu, emosian.  Debat kedua Gibran oke. Ga nyangka bakal selihai itu. Cak imin agak gmn pas visi misi ngarep bgt jadi capres nya, kaya overused slepet. Masi kureng lah.";0;1;0;0;in;112970214;1738219448400478625;FaajarDs;https://twitter.com/FaajarDs/status/1738219448400478625
Fri Dec 22 15:25:12 +0000 2023;1738219141528740067;"Persentase Keyakinan *Gue* Memilih Capres berdasarkan Debat Cawapres Pertama.   01. Anies - Muhaimin: 55% 02. Prabowo - Gibran: 45% 03. Ganjar - Mahfud: 0%  #DebatCapres2023";0;0;0;0;in;1706980889148977152;1738219141528740067;kapitalisbarat;https://twitter.com/kapitalisbarat/status/1738219141528740067
Fri Dec 22 15:17:59 +0000 2023;1738217326657560806;"Ini cuman gw doang atau emang habis nonton debat capres pertama ama debat cawapres yg barusan jadi makin bingung pilih pasangan yg mana";0;0;0;0;in;900808518080397312;1738217326657560806;kim1401_;https://twitter.com/kim1401_/status/1738217326657560806
Fri Dec 22 15:17:52 +0000 2023;1738217297532408267;"Kemarin waktu debat capres kenapa gemoy gak mau jumpa pers, sekarang kok gemoy pede jumpa pers. Berarti gemoy ngakuin dia kalah debat pertama.";0;0;0;0;in;1468603104;1738217297532408267;MRDKINDO;https://twitter.com/MRDKINDO/status/1738217297532408267
Fri Dec 22 15:16:33 +0000 2023;1738216964940792044;"@idextratime Pendapat pribadi saya. Cawapres 02 betul-betul tampil di luar perkiraan banyak khalayak. Penampilannya harus diakui, sangat bagus. Dia spt membalas dendam apa yg terjadi pada Capres 01 di debat pertama. Gibran adalah "man of the match" debat kedua malam ini.";0;0;0;12;in;1445164910841774081;1738208842742448163;AldiRizky2004;https://twitter.com/AldiRizky2004/status/1738216964940792044
Fri Dec 22 15:16:01 +0000 2023;1738216828953133407;"Usai 2 debat pertama antara para capres-cawapres. Siapa kira-kira pilihan anda?";165;432;1664;2157;in;47596019;1738216828953133407;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1738216828953133407
Fri Dec 22 15:14:24 +0000 2023;1738216424978657515;"Gue Yakin Pertanyaan SGIE ini memang Sudah disiapkan, karna debat pertama calonnya kewalahan menghadapi capres 01 😂  Tapi oke juga sih trik nya.  Lain kali artinya disebutin ya.  Bapak2 kan jadi Bingung 🤭";0;0;0;0;in;1090506437036363778;1738216424978657515;Indak_saragi;https://twitter.com/Indak_saragi/status/1738216424978657515
Fri Dec 22 15:12:10 +0000 2023;1738215863092916469;"Jika digabungkan dg debat capres pertama, masih bingung pilih mana. Soalnya pasangan nya tidak ada yang pas";0;1;0;1;in;1464494782500282368;1738215860949733452;akunbackupluke;https://twitter.com/akunbackupluke/status/1738215863092916469
Fri Dec 22 15:07:19 +0000 2023;1738214641216692367;"BENER COK 😭😭. Gue nontoninnya kek bosen banget, apa sih ini opini gajelas, gak ada statement yg bisa bikin puas/wah kayak debat capres pertama kemarin.";0;0;0;0;in;1277615933201121281;1738214641216692367;mewgumee;https://twitter.com/mewgumee/status/1738214641216692367
Fri Dec 22 15:06:46 +0000 2023;1738214502540468231;"Perihal capres dan cawapres memang sudah ada pilihan dr pertama pengumuman paslon, tapi sambil mengikuti gimana perkembangan ke depan sampai hari H. Seru sih liat peta kekuatannya, liat pergerakannya, liat debat nya. Tapi lagi-lagi ga suka dengan cara pendukung-pendukungnya.";0;1;0;0;in;2391983264;1738214502540468231;maulanaakhsanm;https://twitter.com/maulanaakhsanm/status/1738214502540468231
Fri Dec 22 15:05:14 +0000 2023;1738214116261831128;"@briankhrisna Anies menguasai debat capres dan layak di posisi pertama,cak imin juga menguasai dan layak di posisi ke 3.. maksudnya menguasai ilmu slepet, cuman sayang malah kena slepet.. 😆";0;0;0;0;in;436764109;1738204684391977411;neymo_PW;https://twitter.com/neymo_PW/status/1738214116261831128
Fri Dec 22 14:59:10 +0000 2023;1738212588264292586;"Debat cawapres yang ini malah lebih enak ditonton daripada debat capres pertama. Bisa kalem dan tidak menggebu-gebu.";0;0;0;0;in;1069270935604097024;1738212588264292586;kukyeomi;https://twitter.com/kukyeomi/status/1738212588264292586
Fri Dec 22 14:52:53 +0000 2023;1738211007619887350;"Di debat capres pertama anies (paslon 1) yang menang , kali ini saya pribadi gibran (paslon 2) yang lebih menguasai #DebatCawapres Gibran Cak Imin SGIE #SlepetNomic Pak Mahfud #02Melanjutkan SmangatBaru AkuKamukita #IndonesiaSentris";0;0;0;0;in;328410289;1738209666948297185;muslimwaras;https://twitter.com/muslimwaras/status/1738211007619887350
Fri Dec 22 14:52:52 +0000 2023;1738211003375165596;"@syabanjago4s @idextratime awalnya jg gitu, cuman setelah debat capres pertama mungkin keliatan ya kualitas menjawabnya, gibran ngebantu di hal teknis";0;1;0;1;in;384186818;1738209829838270845;trmdjiiii;https://twitter.com/trmdjiiii/status/1738211003375165596
Fri Dec 22 14:52:20 +0000 2023;1738210871254609935;"Pasca 2 debat pertama paslon capres-cawapres. Siapa yang akan anda coblos:";1;4;10;11;in;456426648;1738210871254609935;merdekadotcom;https://twitter.com/merdekadotcom/status/1738210871254609935
Fri Dec 22 14:50:38 +0000 2023;1738210440466076067;"Rangkuman dua debat Capres dan Cawapres sejauh ini:  Debat pertama: Amin paling serius Debat kedua: Amin kurang serius  #DebatCawapres";0;0;0;4;in;401941533;1738210440466076067;chapter98;https://twitter.com/chapter98/status/1738210440466076067
Fri Dec 22 14:49:58 +0000 2023;1738210274765881682;"Debat capres pertama  1. Anis 2. Ganjar 3 Prabowo  Debat cawapres pertama 1. Gibran 2. Cak imin 2. Prof mafud  *Opini pribadi";0;0;1;0;in;123138066;1738210274765881682;Arif_Dika;https://twitter.com/Arif_Dika/status/1738210274765881682
Fri Dec 22 14:47:57 +0000 2023;1738209765720002579;"Debat Scoring, Lesser is Better  Capres Pertama: 01=1 02=3 03=2 Cawapres Kedua: 01=3 02=1 03=2  Akumulasi 01=4 02=4 03=4  Seri";0;0;0;0;in;136876851;1738209765720002579;wahwahid;https://twitter.com/wahwahid/status/1738209765720002579
Fri Dec 22 14:47:01 +0000 2023;1738209532114022515;"@ainunnajib Benerrr kureng banget, kualitasnya kebanding dibandingkan debat capres pertama";0;0;0;0;in;1178321065757462528;1738183639501062538;perigulaplum;https://twitter.com/perigulaplum/status/1738209532114022515
Fri Dec 22 14:46:18 +0000 2023;1738209351779885523;"Unpopular opinion, debat kedua (cawapres) lebih seru dari debat pertama (capres)";0;0;0;1;in;303607759;1738209351779885523;xnichaadix;https://twitter.com/xnichaadix/status/1738209351779885523
Fri Dec 22 14:46:12 +0000 2023;1738209328694485350;"Apa cuma ak yg belom nonton debat capres cawapres dari pertama sampe skrg?";0;0;0;0;in;477598933;1738209328694485350;GrumpyOtters;https://twitter.com/GrumpyOtters/status/1738209328694485350
Fri Dec 22 14:45:47 +0000 2023;1738209222331187693;"Debat pertama capres   No debat anies paling okee   Amin        pragib            Gama 1                     0                    0 https://t.co/W5Z4xmn6ux";0;1;0;0;in;844222411889246208;1738208712039551103;Curutbetina;https://twitter.com/Curutbetina/status/1738209222331187693
Fri Dec 22 14:45:36 +0000 2023;1738209175162032382;"Haduh nggadeh nggak. Debat cawapres yg ini messy banget, kebanting banget kualitasnya sama debat capres pertama. Gue nunggu rangkumannya aja deh dari bijakmemilih🥱";0;0;0;0;in;1178321065757462528;1738209175162032382;perigulaplum;https://twitter.com/perigulaplum/status/1738209175162032382
Fri Dec 22 14:45:00 +0000 2023;1738209022690607366;"Gw undecided sekarang, debat capres pertama anies bagus dan prabowo jelek, tapi debat cawapres gibran bagus dan imin jelek, jujur sih gw bingung";0;0;0;0;in;1133566954210357248;1738209022690607366;kangpisann;https://twitter.com/kangpisann/status/1738209022690607366
Fri Dec 22 14:43:56 +0000 2023;1738208757883248739;"Kesimpulan debat kali ini: 01: slepat-slepet tp gk jelas yarabb 02: mencoba membuat org yakin dg cara penyampaian tp kalau simak dan telaah isinya, gk jelas jg. 03: yaudah aja, tahu lapangan tp kurang bisa memberikan manuver2 yg lebih menarik.   Lebih enjoy debat capres pertama.";0;1;7;5;in;40877157;1738208757883248739;ayaelectro;https://twitter.com/ayaelectro/status/1738208757883248739
Fri Dec 22 14:36:45 +0000 2023;1738206948447981711;"andai capres paslon 2 pas debat pertama jawaban nya lebih serius 😔";0;0;0;0;in;1184630610293215232;1738206948447981711;dnflowerme;https://twitter.com/dnflowerme/status/1738206948447981711
Fri Dec 22 14:36:11 +0000 2023;1738206804163895486;"Keknya memang ASN ini harus jadi tema khusus yg dibahas panelis soal pertanyaannya ke paslon. Debat capres pertama bahas tema pemerintahan saja hanya sedikit materi yg dsampaikan paslon terkait ASN. Debat kali ini highlightnya ke APH, ASN sedikit sekali disinggung.";0;3;3;13;in;1555094815028953090;1738206804163895486;ASN_TELADAN;https://twitter.com/ASN_TELADAN/status/1738206804163895486
Fri Dec 22 14:35:28 +0000 2023;1738206623880159694;"@Alfamaulana01 @romeogadungan gasadar capres no 1 di debat pertama kah?😭🤣";0;2;0;4;in;1403201554157473797;1738204548572033297;hamzxxxxxx;https://twitter.com/hamzxxxxxx/status/1738206623880159694
Fri Dec 22 14:35:12 +0000 2023;1738206558235025891;"Calon Wakil Presiden (Cawapres) nomor urut 1 Muhaimin Iskandar mengatakan bahwa seharusnya dia bicara di debat pilpres yang pertama. Hal ini dikatakan saat sesi pembacaan visi misi &amp  program kerja pasangan Capres-Cawapres. Ada yang tahu maksud dari perkataan Cak Imin?… https://t.co/LixOLqeaDb";4;7;11;12;in;121640063;1738206558235025891;RadioElshinta;https://twitter.com/RadioElshinta/status/1738206558235025891
Fri Dec 22 14:35:09 +0000 2023;1738206547053006918;"debat capres pertama: 1-3-2 debat cawapres pertama: 2-3-1  hmm semakin bingung pilih yg mana";0;6;0;0;in;1184256659536826368;1738206547053006918;physicxixi;https://twitter.com/physicxixi/status/1738206547053006918
Fri Dec 22 14:32:54 +0000 2023;1738205981409148974;"Cak Imin jd terlihat sangat kontras dengan pak Anies di sesi debat pertama.  Walaupun memang berat krn pak Anies memberikan standar yg sangat tinggi di debat capres pertama dengan keahliannya bertutur kata";0;1;0;0;in;41585524;1738204645447839959;akbartantu;https://twitter.com/akbartantu/status/1738205981409148974
Fri Dec 22 14:29:39 +0000 2023;1738205161385066617;"Ini orang2 di Twitter kok lucu2 ya ngetweet debat capres cawapres 😭 vibesnya lebih seru dari debat yg pertama";0;0;0;0;in;424141662;1738205161385066617;ina9918_;https://twitter.com/ina9918_/status/1738205161385066617
Fri Dec 22 14:28:25 +0000 2023;1738204853153988802;"@iinpalupi @kikysaputrii Gibran : "Siapa suruh lu bedua nyinyirin capres gua di debat pertama?"";0;0;4;115;in;1503725626083409921;1738194344551784462;thisisirvi;https://twitter.com/thisisirvi/status/1738204853153988802
Fri Dec 22 14:20:06 +0000 2023;1738202758275326267;"Riiiilll 😭 Pas debat pertama okeilah capres yang ini mendingan. Pas debat cawapresnya 😭😭🙏 Tuker aja boleh ga sih?";0;0;0;1;in;102618851;1738202758275326267;anisanaf;https://twitter.com/anisanaf/status/1738202758275326267
Fri Dec 22 14:18:11 +0000 2023;1738202276567921018;"dari debat pertama sama kedua ini jujur gw paling suka paslon 3, konsistensinya gw suka bgt antara ganjar sama mpud di 2 debat ini.. ga kayak paslon lain yang jomplang skill capres &amp  cawapres";0;1;0;0;in;1571428426833330177;1738202276567921018;jerukperas_1713;https://twitter.com/jerukperas_1713/status/1738202276567921018
Fri Dec 22 14:12:52 +0000 2023;1738200938568167523;"Misalnya nih anies udah bisa ngumpulin 7 juta suara hasil debat capres pertama, eh cak imin nyenyel gak keruan di #DebatCawapres terus dukungannya auto minus 10 juta suara 😭😭";0;5;1;15;in;1219890224936783874;1738200938568167523;NyaiiBubu;https://twitter.com/NyaiiBubu/status/1738200938568167523
Fri Dec 22 14:09:22 +0000 2023;1738200058598969480;"Debat capres pertama kemarin ga terlalu merhatiin karena sibuk main hp, pas debat cawapres ini, gila seru parah cuyyy 🔥🔥🔥";0;0;0;0;in;1686415418125328384;1738200058598969480;lilathecat14;https://twitter.com/lilathecat14/status/1738200058598969480
Fri Dec 22 14:08:38 +0000 2023;1738199871524610154;"@Arie_Kriting SKS bg, Hafalan materi Semalam suntuk sehingga mata kurang tidur. pertanyaan ya, kenapa saat ini KPU menyiapkan Meja, kertas dan Alat Tulis. Sedangkan Untuk debat pertama para Capres tidak disiapkan oleh KPU ?";0;0;0;0;in;1616132780257316864;1738183716160282660;mahatoni1;https://twitter.com/mahatoni1/status/1738199871524610154
Fri Dec 22 14:07:26 +0000 2023;1738199570067460354;"si capres dah bener kemaren debat pertama eh debat kedua cawapresnya malah kebanyakan slepet";0;0;0;0;in;1121219028888903680;1738199570067460354;sebutsajadidii;https://twitter.com/sebutsajadidii/status/1738199570067460354
Fri Dec 22 14:06:43 +0000 2023;1738199389372612765;"Baru pertama kali dlm acara debat capres terjadi aksi penyerangan spt ini...miris perlu ditanyakan @DivHumas_Polri https://t.co/v8o1J6n5SA";0;0;0;1;in;2871185910;1738199389372612765;NapiPKS;https://twitter.com/NapiPKS/status/1738199389372612765
Fri Dec 22 14:03:16 +0000 2023;1738198521575264417;"Hal pertama. Kenapa Dalam Debat kali ini disiapkan Meja, pada saat debat Capres tidak disiapkan Meja. Apakah Takut @prabowo mengebrak meja tersebut jika Emosi ?";0;0;0;0;in;1616132780257316864;1738198521575264417;mahatoni1;https://twitter.com/mahatoni1/status/1738198521575264417
Fri Dec 22 14:02:20 +0000 2023;1738198287474409734;"@_Hrst Jirrrr iya, salah satunya suara gw. Tadinya bingung mampus, terus abis debat capres pertama hm oke no 1, sekarang jadi aaah bingung lageee";0;2;0;0;in;298003318;1738185810040730105;blisseychan;https://twitter.com/blisseychan/status/1738198287474409734
Fri Dec 22 13:56:20 +0000 2023;1738196775264248307;"no 1 debat pertama dan kedua bener-bener kebanting sih... apa capres nya gendong line ini???";0;0;0;0;in;1210113073463250944;1738196775264248307;fathanabtamy_;https://twitter.com/fathanabtamy_/status/1738196775264248307
Fri Dec 22 13:51:46 +0000 2023;1738195628700926405;"Bapak ibu mertua ga kenal capres dan cawapres terus hari ini kita nonton debat cawapres di tv dan yg ditanyain bapak mertua pertama kali adl “sng ws munggah kaji sng ndi ja?” 😭";0;2;0;0;in;3150848444;1738195628700926405;anaamasruroh;https://twitter.com/anaamasruroh/status/1738195628700926405
Fri Dec 22 13:51:38 +0000 2023;1738195594106355748;"Pasangan capres-cawapres nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka berjanji akan mendirikan Badan Penerimaan Negara jika kelak terpilih dalam Pilpres 2024.  Pernyataan itu diungkapkan Gibran saat Debat Pertama Cawapres. Gibran juga mengatakan Badan Penerimaan… https://t.co/5W6ynhlD4t";0;0;1;8;in;1272038588721410048;1738195594106355748;prabowogibran02;https://twitter.com/prabowogibran02/status/1738195594106355748
Fri Dec 22 13:49:54 +0000 2023;1738195156933984336;"Debat Capres yg pertama ketutup janji manis anies dan serangan yg diluncurkan ke pak prabowo, sekarang gibran yg diremehkan malah ngasih serangan balik.";0;0;0;0;in;2160758689;1738195156933984336;Sinka_666;https://twitter.com/Sinka_666/status/1738195156933984336
Fri Dec 22 13:47:35 +0000 2023;1738194576379428897;"Debat sekarang kebalikan sebat pertama. Debat pertama capres 1 terbaik, capres 2 terburuk. Debat kedua cawapres 2 terbaik, dn 1 yg terburuk. Yg no.3 tetep di tengah2.";0;0;0;0;in;1285791631111643136;1738194576379428897;Lyla138;https://twitter.com/Lyla138/status/1738194576379428897
Fri Dec 22 13:47:19 +0000 2023;1738194509203464600;"280 juta rakyat Indonesia kecewa berat malam ini karena berekspektasi debat Cawapres malam ini akan seseru atau bahkan lebih seru dari debat Capres pertama.. ternyata zhonk !!.. kebintangan @aniesbaswedan di debat Capres sbg 'provokator' hot nya debat jadi pembuktian..";1;0;0;0;in;1429472702172041218;1738194509203464600;iruv_veldy;https://twitter.com/iruv_veldy/status/1738194509203464600
Fri Dec 22 13:47:17 +0000 2023;1738194498096943594;"... dan menurutku yang paling berpengaruh sehingga mengurangi mutu debat malam ini adalah format yang berbeda dari debat capres pertama..😇";0;0;0;0;in;75070181;1738194498096943594;helmipardede;https://twitter.com/helmipardede/status/1738194498096943594
